date,Data da coleta,interval,NDVI_median,NDCI_median,B1_median,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8_median,B8A_median,B9_median,B11_median,B12_median,Resultado
2020-05-27,2020-05-26,105,-0.7296815641082703,0.0,0.017376842819855087,0.035879642397471906,0.05802341654348386,0.04525983371465982,0.03577374135369835,0.009083341504497168,0.010542646239601135,0.007193890608613249,0.005144288252330648,0.0,0.0032636211788986936,0.0032328447559543646,1902
2020-05-27,2020-05-26,106,-0.7209753565239709,0.0,0.01594985744365777,0.03538101885630651,0.05826258307960979,0.045598250645685276,0.03416176515841952,0.008468588875782761,0.009596243666850551,0.007872107336491194,0.005489614030068723,0.0005104764372816218,0.003488536575013005,0.0035332187462101703,2125
2020-05-27,2020-05-26,105,-0.7214281756105415,0.0,0.017326184940423928,0.03571906923682122,0.05697433763851484,0.04483173209650818,0.03506102171176353,0.00874336877933421,0.009641205788291085,0.007561605781270411,0.0047215038227166025,0.0,0.002466843145356268,0.002395272844208877,1730
2020-05-27,2020-05-26,105,-0.7216597850871962,0.0,0.01697075182837211,0.03600455561589072,0.05662419468763525,0.04577081024441486,0.03465371901190876,0.008880203675894163,0.008913403231884533,0.006987384231686928,0.004552735127732475,0.0,0.003369362713209808,0.002692386935439988,1917
2020-05-27,2020-05-26,106,-0.7259244557814787,0.0,0.01626422180429345,0.035090418966979856,0.05798666791476349,0.04542021101914349,0.03554063373052119,0.010103435721852828,0.009296445609690195,0.007476220413561375,0.0050242373976421475,0.0002542283421209138,0.004250119670530201,0.003868216545157151,2166
2020-05-27,2020-05-26,105,-0.7240813980049657,0.0,0.01663201591359104,0.035402632096685836,0.05772334430101142,0.04520732022406236,0.03674385777402674,0.009396674509618399,0.009588646075873156,0.00605203357631874,0.004253744988549157,0.0,0.002803897964125383,0.0034072781396814996,2002
2020-05-27,2020-05-26,106,-0.6703892236103922,0.0,0.02704264954937111,0.03438070004687832,0.05753040045632785,0.044637139781360885,0.03631111377457333,0.009002660958526351,0.010504219349725947,0.009232409356880869,0.006911891906848809,5.228600660031835e-05,0.001771168445646999,0.002795343461554347,1821
2020-05-27,2020-05-26,106,-0.6677944974720436,0.0,0.02642035586096431,0.034044808372510595,0.0579495698297405,0.04522573161859082,0.03451766862008636,0.008567175574671971,0.010188085213095914,0.007809716800071466,0.006482463690526637,0.00017716545747428712,0.0020566523485751513,0.002500363038505975,1655
2020-05-27,2020-05-26,106,-0.6657113639876688,0.0,0.026093270059099605,0.03412877481977868,0.05803803150914549,0.04487261809540422,0.033952694765002955,0.010159467960196025,0.009640345156683638,0.007281974447715934,0.006464988306425541,2.0326505350438275e-05,0.002415422617290821,0.0034054473642726947,2038
2020-05-27,2020-05-26,105,-0.6667794446522448,0.0,0.026242940865102933,0.03456655468198313,0.056640597078223665,0.04560255328166143,0.035976892054169735,0.009963303566049174,0.01107177892928729,0.009477189265660392,0.0068629503187529325,0.00070885533658379,0.0009163518060824704,0.0027732615921316093,2162
2020-05-27,2020-05-26,105,-0.6722184959298291,0.0,0.026088597415243813,0.03532865189874674,0.0564319625808398,0.044867412484274956,0.03570721471879906,0.009809102872558257,0.01132876654651912,0.007888274462698717,0.006029207966639,0.0,0.003845796254129788,0.0030299225889312267,1841
2020-05-27,2020-05-26,105,-0.6703217356767626,0.0,0.02681284191323884,0.0335599863543024,0.057355047520252105,0.04419927037858114,0.036393598779703516,0.009932200831952448,0.010917028575746649,0.00842039162483612,0.005755949862352989,0.0,0.0019325116820455034,0.002432864572577735,2186
2020-05-27,2020-05-26,170,-0.5877037503020346,0.0,0.024840390782092662,0.02996883338768956,0.05219333049076335,0.04464311956093831,0.03674906199859551,0.012329738640211758,0.014880494055456236,0.011750669647988444,0.00881037776290392,0.005383434901523366,0.007158594163694838,0.006435092477723599,2176
2020-05-27,2020-05-26,169,-0.5922313305070861,0.0,0.025163098203994583,0.031227564737320215,0.052506146174066494,0.04502684610201065,0.037331326613030485,0.012428583933736404,0.013789733112661592,0.011789579060717818,0.010260691715242663,0.005054879354477303,0.0072495223917340285,0.0065476579837349695,2256
2020-05-27,2020-05-26,169,-0.5829319557356241,0.0,0.023422806121165353,0.030819083100548254,0.052264296847856544,0.044888096107918114,0.03689433768786538,0.013050492273570299,0.013807679804744896,0.011154620423603979,0.009298863095467668,0.00552835688598435,0.006942783126204889,0.005614021711566547,2127
2020-05-27,2020-05-26,169,-0.5884244300445002,0.0,0.024731633216001938,0.03152778932730753,0.052199494818207876,0.043914850145035884,0.03650168580389102,0.011733498143397648,0.013528369011986726,0.01085641835702339,0.009309921267579315,0.005623605804336628,0.006834944628168665,0.006821742668283132,2049
2020-05-27,2020-05-26,169,-0.6002805866853442,0.0,0.024220244890155816,0.03157827259516166,0.05281148822507851,0.04432038900722973,0.037527161996811,0.013025136205668373,0.014260945625485797,0.011539227479479391,0.0093998928112004,0.0054960636788485935,0.00673912570364135,0.006991223063575906,2194
2020-05-27,2020-05-26,169,-0.5864491268147022,0.0,0.025248398852345567,0.030975080520356555,0.05217903207766123,0.04447398264407812,0.037848166056365845,0.013998163039150231,0.014141358979373348,0.011237202756124227,0.009513150165109419,0.004964071333404442,0.007200136340816413,0.007130258092494126,2319
2020-05-27,2020-05-26,163,-0.4329906218966366,0.0,0.0417677498187223,0.04778902464515862,0.06600910099471095,0.052921889337459886,0.05135139986877488,0.024032573726390897,0.02392613270467133,0.021424523782610314,0.016756345308341275,0.01351584879394092,0.012385417319144013,0.010698581335483527,10373
2020-05-27,2020-05-26,163,-0.4271459756520971,0.0,0.042536623242906114,0.04762288999356437,0.06526643797339485,0.0538442896598508,0.05042796326886363,0.02448051297967346,0.02527228135383382,0.02175920710041935,0.018534081821819644,0.01405165168360645,0.01279314676237681,0.010418445664553312,10208
2020-05-27,2020-05-26,163,-0.4179373848162362,0.0,0.04163400748648664,0.047637977173074,0.06751210395928624,0.05334007714181415,0.05026852965282226,0.02481152167316129,0.02441979844727024,0.02153663938170876,0.01783643742127537,0.014365379363097902,0.012851564298513186,0.009736504877254136,10446
2020-05-27,2020-05-26,163,-0.4258373337715066,0.0,0.04136665168935655,0.04711359226540301,0.06727193912183924,0.05346689757914857,0.04971013779606279,0.024027278066273708,0.023943202037690736,0.022259544542749594,0.017867854251372002,0.01310351048185886,0.01315968651570909,0.010614718015731446,10353
2020-05-27,2020-05-26,162,-0.42729325590690115,0.0,0.04136138990840172,0.04785226307832198,0.06551224617341864,0.05283924103972882,0.05139395821572967,0.025557898678686092,0.024468032046270703,0.02216356417915366,0.018040903708954035,0.013186545893358137,0.012801926324626324,0.012732325815236947,10457
2020-05-27,2020-05-26,162,-0.4186559515690201,0.0,0.04198374906054557,0.046807738525186986,0.06595388613313462,0.053509894221949,0.05134817288092571,0.02564233605094926,0.025963953746955693,0.02394448220494367,0.019149207597554365,0.013637173791833292,0.012712259919101623,0.010797712727459791,10445
2020-05-27,2020-05-26,163,-0.5232061572223525,0.0,0.037799130714872876,0.048040495786736345,0.0648275068396596,0.05366858532733682,0.04987700596408091,0.01943676850568013,0.0218347962171653,0.01749391777973242,0.01416564334590674,0.010936855493840257,0.010936821505329302,0.010911694772179785,10554
2020-05-27,2020-05-26,161,-0.515979560405014,0.0,0.03782351094806259,0.04691060072341538,0.06330481486592789,0.0540273810762637,0.05088016427227407,0.019689724466075312,0.022419667359316095,0.016486075975691374,0.012678737981837752,0.012330538100091588,0.011106786161753212,0.010353233115521774,10283
2020-05-27,2020-05-26,162,-0.5219435726425911,0.0,0.03766602786880044,0.04781716628880054,0.0632309106154141,0.05345194632990197,0.05102500422647043,0.018633554350515516,0.02090940905639914,0.01627778613793884,0.014041775346475662,0.010651221213508694,0.010027182774898245,0.010040865885788642,10388
2020-05-27,2020-05-26,163,-0.521185939174324,0.0,0.03742990152636091,0.048764746883700506,0.06382666383178713,0.053165761284781315,0.0509828478529627,0.019378453559764204,0.023226814907989304,0.015070881091576612,0.013218395698202209,0.012121894952972686,0.01022923509593912,0.009529009507477778,10312
2020-05-27,2020-05-26,162,-0.5216902729158874,0.0,0.03825225685973447,0.04831901116104821,0.06452575232998567,0.052914791145497755,0.05063705552301692,0.018657436756549642,0.022382510512241285,0.01630983109663204,0.01330266874868224,0.011634228379329887,0.01079969181159904,0.01067731023047183,10633
2020-05-27,2020-05-26,163,-0.509836613200737,0.0,0.037721560333007546,0.04747824662072861,0.06336345491286349,0.05424974660496736,0.05190439976608394,0.019846641767135895,0.021103825944680864,0.01755009894056773,0.013830068791048583,0.012007464461849034,0.011172763153295013,0.010790741955449275,10711
2020-05-27,2020-05-26,148,-0.07242877734003698,0.016623489110916753,0.09314405677725182,0.1270850193862755,0.14307043204055592,0.1288584805184724,0.13460746612688979,0.10416917627410129,0.10522416424630522,0.11253247333324812,0.09313201205612004,0.074757386681654,0.09310155843441326,0.08121080409937456,25589
2020-05-27,2020-05-26,148,-0.06967788019222322,0.01722818920545425,0.091457072195486,0.12577774035987624,0.14244729507196244,0.13018956072698926,0.13310756743900468,0.10438537051295915,0.10579088383152215,0.11344002076128532,0.09319487242895855,0.07473255930817929,0.09353735212755043,0.08244195736423393,25771
2020-05-27,2020-05-26,147,-0.06771804241533587,0.01618225887966715,0.09131023114945008,0.12470427517317588,0.14212048724274243,0.1302486379274942,0.13424071834082793,0.10488407759373197,0.10673552369108555,0.11313506602100007,0.09432310767324846,0.07443750898592236,0.09466986424011826,0.08141620516185351,25562
2020-05-27,2020-05-26,147,-0.07003749603182158,0.01792265654344748,0.09118848283817439,0.12651650106915519,0.14192159149726877,0.12978628674016207,0.1324917441887037,0.1060427963697983,0.1045001303656249,0.1125378756568502,0.09421277780676697,0.07370235024867385,0.09331321629361904,0.0819698709059492,25590
2020-05-27,2020-05-26,148,-0.0750510058556414,0.017920367863484322,0.09230800442173015,0.12457564219019703,0.14268577874818708,0.13086903734234837,0.1347369293169924,0.10470633376876602,0.106198589817007,0.11230758946842045,0.09443490600768216,0.07421423406166605,0.0936834951498118,0.08107714170689236,25526
2020-05-27,2020-05-26,147,-0.06846514103882358,0.019101762434353724,0.09098045209719213,0.12465446855453816,0.14217658654783993,0.1298743771128547,0.13415930006426366,0.10454235441263816,0.1055510044441563,0.11277129638503887,0.09361357242366831,0.07511142843402172,0.09381797267549097,0.08143041329923034,25714
2019-01-28,2019-01-28,9,-0.3964034401876465,-0.0345963756177924,0.0419,0.056,0.0794,0.087,0.083,0.0431,0.0422,0.0378,0.0322,0.012,0.0245,0.0212,251
2019-01-30,2019-01-28,9,-0.5239179954441913,-0.0408635312259059,0.0267,0.0418,0.0617,0.0671,0.0618,0.0243,0.0269,0.0209,0.0169,0.0406,0.0137,0.0132,251
2019-02-14,2019-02-11,12,-0.7004680187207487,-0.101956745623069,0.0263,0.0337,0.0592,0.0544,0.0443,0.012,0.0122,0.0096,0.0066,0.0001,0.0053,0.0052,335
2019-03-01,2019-02-25,15,-0.7759674134419553,-0.1387808041504539,0.0224,0.0353,0.0557,0.0446,0.0336,0.007,0.0086,0.0056,0.0026,0.0001,0.0032,0.0035,298
2019-03-21,2019-03-18,19,-0.6083150984682714,-0.1033938437253354,0.0353,0.0489,0.0744,0.0733,0.0595,0.0207,0.0224,0.0177,0.0125,0.0055,0.0086,0.0078,76
2019-03-26,2019-03-26,20,-0.596130592503023,-0.0880134115674769,0.0397,0.0449,0.0702,0.0661,0.0555,0.0199,0.0199,0.0167,0.0122,0.0036,0.0076,0.0066,186
2019-04-10,2019-04-09,23,-0.6745562130177515,-0.1170984455958549,0.0235,0.0386,0.0609,0.0555,0.0435,0.013,0.0145,0.0109,0.0079,0.0007,0.0051,0.0044,26
2019-05-18,2019-05-20,31,-0.5848434925864909,-0.0474114441416893,0.0317,0.0441,0.077,0.0961,0.087,0.0331,0.0324,0.0251,0.0174,0.0001,0.0059,0.0059,374
2019-06-17,2019-06-17,37,-0.6394557823129252,-0.0611814345991561,0.0468,0.0405,0.0482,0.0502,0.0445,0.0163,0.0147,0.0112,0.0085,0.0001,0.0055,0.0076,134
2019-07-04,2019-07-01,40,-0.6853932584269662,-0.1347826086956522,0.0187,0.0271,0.0517,0.0522,0.0399,0.0114,0.0117,0.0096,0.0062,0.0001,0.0041,0.0045,600
2019-07-17,2019-07-15,43,-0.0533652798954475,-0.0039404553415061,0.2673,0.2502,0.2469,0.2414,0.2382,0.2138,0.2121,0.2159,0.2113,0.188,0.2135,0.1895,20
2019-07-29,2019-07-29,45,-0.1466042154566744,0.0160919540229884,0.0687,0.0781,0.081,0.0956,0.0987,0.0669,0.0703,0.0725,0.0748,0.2087,0.0537,0.0839,70
2019-09-02,2019-09-02,52,-0.5629453681710214,-0.0781758957654723,0.0402,0.0449,0.0656,0.0659,0.0565,0.0223,0.0219,0.0183,0.0124,0.0055,0.0058,0.0041,0
2019-09-25,2019-09-23,57,-0.5167652859960552,-0.0451436388508892,0.0395,0.0464,0.0678,0.0778,0.0709,0.0302,0.0294,0.0247,0.0173,0.005,0.0053,0.0048,8
2019-09-27,2019-09-23,57,-0.4080267558528428,-0.0191518467852256,0.0704,0.0681,0.0796,0.0855,0.0817,0.0421,0.0419,0.0359,0.0281,0.0471,0.0153,0.0141,8
